asset_id,asset_name,asset_category,damage_score,damage_type,asset_age_years,expected_lifespan_years,usage_count,estimated_repair_cost_etb,current_market_price_etb,repair_cost_ratio,age_damage_product,remaining_life_score,price_delta_pct,decision
1366,Sony Alpha A6400 #1366,Audio/Visual Equipment,0.2012,1,5.33,7,763,12229.45,60082.18,0.203545,1.072396,0.238571,79.645462,0
1367,Canon EOS R50 S/N-2367,Audio/Visual Equipment,0.3052,3,6.85,7,789,7052.6,83539.88,0.084422,2.09062,0.021429,91.557804,0
1368,Panasonic HC-V770,Audio/Visual Equipment,0.3864,2,6.22,7,668,9102.82,43627.26,0.20865,2.403408,0.111429,79.135018,0
1369,"Samsung 55"" Smart TV Rev.1",Audio/Visual Equipment,0.296,0,3.49,7,473,12231.94,28701.45,0.426178,1.03304,0.501429,57.382153,0
1370,"Samsung 55"" Smart TV",Audio/Visual Equipment,0.6431,1,3.84,7,418,2666.07,20620.95,0.129289,2.469504,0.451429,87.071061,0
1371,Panasonic HC-V770 S/N-2371,Audio/Visual Equipment,0.1096,0,3.42,7,784,12985.91,39351.2,0.33,0.374832,0.511429,66.999964,0
1372,"Samsung 55"" Smart TV #1372",Audio/Visual Equipment,0.2123,3,2.61,7,671,10908.72,38167.86,0.285809,0.554103,0.627143,71.419094,0
1373,Canon EOS R50 #1373,Audio/Visual Equipment,0.8503,1,6.87,7,42,2693.03,28011.26,0.096141,5.841561,0.018571,90.385902,1
1374,Canon EOS R50,Audio/Visual Equipment,0.2894,2,2.91,7,361,14861.89,24256.9,0.612687,0.842154,0.584286,38.731289,0
1375,Sony Alpha A6400 S/N-2375,Audio/Visual Equipment,0.4627,1,1.22,7,242,8295.13,62040.52,0.133705,0.564494,0.825714,86.629496,0
1376,Sony Alpha A6400,Audio/Visual Equipment,0.1164,1,6.83,7,289,16924.48,59925.61,0.282425,0.795012,0.024286,71.757517,0
1377,JBL PartyBox 310,Audio/Visual Equipment,0.4296,2,3.62,7,481,16186.96,42857.84,0.37769,1.555152,0.482857,62.231041,0
1378,Sony Alpha A6400 S/N-2378,Audio/Visual Equipment,0.898,0,9.15,7,623,2802.99,31221.9,0.089776,8.2167,0.0,91.022359,1
1379,"LG 65"" UHD Display",Audio/Visual Equipment,0.5908,0,5.23,7,220,16055.73,55755.73,0.287966,3.089884,0.252857,71.203444,0
1380,Canon EOS R50 Rev.3,Audio/Visual Equipment,0.6538,3,7.59,7,229,4701.34,65994.15,0.071239,4.962342,0.0,92.876126,0
1381,Canon EOS R50 Rev.4,Audio/Visual Equipment,0.7923,2,8.67,7,675,4182.36,57727.72,0.07245,6.869241,0.0,92.755023,1
1382,JBL PartyBox 310 #1382,Audio/Visual Equipment,0.8973,0,5.85,7,786,5510.42,42185.75,0.130623,5.249205,0.164286,86.937722,1
1383,JBL PartyBox 310,Audio/Visual Equipment,0.2742,2,1.57,7,419,15467.39,51907.48,0.29798,0.430494,0.775714,70.202002,0
1384,Panasonic HC-V770 Rev.7,Audio/Visual Equipment,0.6576,2,9.01,7,459,11101.58,44638.92,0.248697,5.924976,0.0,75.130267,1
1385,Bose L1 Pro16 #1385,Audio/Visual Equipment,0.9109,0,9.68,7,417,16900.78,36083.43,0.468381,8.817512,0.0,53.161936,1
1386,Sony Alpha A6400 Rev.0,Audio/Visual Equipment,0.1597,1,3.68,7,517,16325.41,62388.2,0.261675,0.587696,0.474286,73.832536,0
1387,"LG 65"" UHD Display S/N-2387",Audio/Visual Equipment,0.8651,0,8.87,7,123,15907.61,64284.08,0.247458,7.673437,0.0,75.2542,1
1388,"Samsung 55"" Smart TV #1388",Audio/Visual Equipment,0.1439,3,4.87,7,441,14804.87,73585.67,0.201192,0.700793,0.304286,79.88077,0
1389,Sony Alpha A6400 Rev.3,Audio/Visual Equipment,0.9043,3,8.56,7,362,4382.8,89295.34,0.049082,7.740808,0.0,95.091793,0
1390,Canon EOS R50,Audio/Visual Equipment,0.3632,3,3.23,7,344,6345.83,68785.01,0.092256,1.173136,0.538571,90.7744,0
1391,Bose L1 Pro16 Rev.5,Audio/Visual Equipment,0.3801,1,7.37,7,418,2814.28,89589.39,0.031413,2.801337,0.0,96.858691,0
1392,Panasonic HC-V770,Audio/Visual Equipment,0.7011,2,7.55,7,741,9842.42,71848.82,0.136988,5.293305,0.0,86.301209,1
1393,"LG 65"" UHD Display #1393",Audio/Visual Equipment,0.6767,1,6.02,7,328,2140.11,30657.95,0.069806,4.073734,0.14,93.019396,1
1394,"Samsung 55"" Smart TV Rev.8",Audio/Visual Equipment,0.1401,0,9.29,7,349,12585.46,55606.7,0.22633,1.301529,0.0,77.367008,1
1395,Bose L1 Pro16 #1395,Audio/Visual Equipment,0.9368,0,7.54,7,752,8913.22,39968.0,0.223009,7.063472,0.0,77.699109,1
1396,"Samsung 55"" Smart TV S/N-2396",Audio/Visual Equipment,0.3424,0,8.68,7,169,7008.61,50137.64,0.139787,2.972032,0.0,86.021261,1
1397,Panasonic HC-V770,Audio/Visual Equipment,0.3183,3,8.73,7,620,9900.5,39169.4,0.252761,2.778759,0.0,74.723892,1
1398,Sony Alpha A6400,Audio/Visual Equipment,0.2424,3,1.81,7,772,13995.81,84716.11,0.165208,0.438744,0.741429,83.479164,0
1399,Panasonic HC-V770,Audio/Visual Equipment,0.5503,0,8.78,7,500,2715.41,61887.41,0.043877,4.831634,0.0,95.612339,1
1400,Panasonic HC-V770 Rev.5,Audio/Visual Equipment,0.4466,1,9.32,7,129,7073.08,45867.84,0.154206,4.162312,0.0,84.579435,1
1401,"LG 65"" UHD Display S/N-2401",Audio/Visual Equipment,0.8356,1,7.07,7,442,3973.07,40645.91,0.097748,5.907692,0.0,90.225167,1
1402,Bose L1 Pro16 #1402,Audio/Visual Equipment,0.6719,3,3.09,7,80,4462.72,26080.47,0.171113,2.076171,0.558571,82.888652,0
1403,Bose L1 Pro16,Audio/Visual Equipment,0.3068,2,5.22,7,525,7888.08,70915.31,0.111232,1.601496,0.254286,88.87676,0
1404,JBL PartyBox 310 #1404,Audio/Visual Equipment,0.453,3,9.1,7,533,7666.58,69476.69,0.110348,4.1223,0.0,88.965249,1
1405,Sony Alpha A6400 #1405,Audio/Visual Equipment,0.0831,2,8.66,7,8,13900.35,78900.17,0.176176,0.719646,0.0,82.382357,1
1406,Panasonic HC-V770 #1406,Audio/Visual Equipment,0.232,1,2.55,7,496,17698.07,61044.04,0.289923,0.5916,0.635714,71.007702,0
1407,Bose L1 Pro16 #1407,Audio/Visual Equipment,0.8646,3,2.35,7,740,7086.79,71349.25,0.099325,2.03181,0.664286,90.067464,1
1408,Bose L1 Pro16 S/N-2408,Audio/Visual Equipment,0.2439,0,5.69,7,428,3210.7,20223.84,0.158758,1.387791,0.187143,84.124182,0
1409,JBL PartyBox 310 #1409,Audio/Visual Equipment,0.3743,1,2.68,7,184,13358.47,62936.48,0.212253,1.003124,0.617143,78.774679,0
1410,"LG 65"" UHD Display S/N-2410",Audio/Visual Equipment,0.6359,1,5.06,7,556,14023.56,81252.74,0.172592,3.217654,0.277143,82.740816,0
1411,JBL PartyBox 310 #1411,Audio/Visual Equipment,0.7521,0,8.69,7,457,4022.61,26757.33,0.150337,6.535749,0.0,84.966325,0
1412,"LG 65"" UHD Display #1412",Audio/Visual Equipment,0.3466,0,4.82,7,713,4084.75,66369.27,0.061546,1.670612,0.311429,93.84542,0
1413,"Samsung 55"" Smart TV S/N-2413",Audio/Visual Equipment,0.5049,1,7.98,7,240,10707.3,74157.72,0.144386,4.029102,0.0,85.561449,1
1414,JBL PartyBox 310 S/N-2414,Audio/Visual Equipment,0.4304,1,8.41,7,330,5871.91,38754.67,0.151515,3.619664,0.0,84.84851,1
1415,Bose L1 Pro16 #1415,Audio/Visual Equipment,0.2925,0,4.45,7,497,16562.55,48786.04,0.339494,1.301625,0.364286,66.050637,0
1416,Canon EOS R50 #1416,Audio/Visual Equipment,0.4311,1,3.37,7,170,16733.44,43788.91,0.382139,1.452807,0.518571,61.786123,0
1417,"Samsung 55"" Smart TV",Audio/Visual Equipment,0.618,0,9.5,7,552,3985.68,74568.64,0.05345,5.871,0.0,94.655019,1
1418,"Samsung 55"" Smart TV",Audio/Visual Equipment,0.8984,2,7.05,7,566,3624.55,76168.9,0.047586,6.33372,0.0,95.241431,0
1419,Sony Alpha A6400 S/N-2419,Audio/Visual Equipment,0.196,1,2.35,7,735,8517.76,56305.43,0.151278,0.4606,0.664286,84.872223,0
1420,"Samsung 55"" Smart TV",Audio/Visual Equipment,0.2505,2,3.58,7,13,18391.77,76089.98,0.241711,0.89679,0.488571,75.82892,0
1421,JBL PartyBox 310,Audio/Visual Equipment,0.7859,0,5.16,7,289,11478.0,72858.53,0.157538,4.055244,0.262857,84.246182,0
1422,Bose L1 Pro16 Rev.0,Audio/Visual Equipment,0.3034,0,2.8,7,386,15903.41,36100.37,0.440533,0.84952,0.6,55.946684,1
1423,Bose L1 Pro16 Rev.1,Audio/Visual Equipment,0.129,0,3.01,7,739,15329.46,29183.52,0.525278,0.38829,0.57,47.472203,0
1424,Panasonic HC-V770 Rev.2,Audio/Visual Equipment,0.9046,0,5.54,7,602,15367.74,21410.79,0.717757,5.011484,0.208571,28.224321,1
1425,JBL PartyBox 310 S/N-2425,Audio/Visual Equipment,0.3511,1,3.4,7,23,12902.45,33599.89,0.384003,1.19374,0.514286,61.599725,0
1426,"Samsung 55"" Smart TV #1426",Audio/Visual Equipment,0.5859,1,9.51,7,439,3794.23,52123.39,0.072793,5.571909,0.0,92.720677,1
1427,"LG 65"" UHD Display",Audio/Visual Equipment,0.8941,1,5.0,7,250,12097.93,87682.04,0.137975,4.4705,0.285714,86.202499,0
1428,Sony Alpha A6400,Audio/Visual Equipment,0.7593,2,9.35,7,463,15096.03,89520.78,0.168632,7.099455,0.0,83.136843,1
1429,Sony Alpha A6400,Audio/Visual Equipment,0.5737,2,3.94,7,340,6178.08,47814.4,0.12921,2.260378,0.437143,87.079039,0
1430,"LG 65"" UHD Display Rev.8",Audio/Visual Equipment,0.5055,0,8.54,7,144,5046.6,26677.23,0.189173,4.31697,0.0,81.082744,0
1431,JBL PartyBox 310 S/N-2431,Audio/Visual Equipment,0.1048,1,7.57,7,421,17113.7,56638.4,0.302157,0.793336,0.0,69.784281,1
1432,Bose L1 Pro16 #1432,Audio/Visual Equipment,0.6068,3,6.91,7,274,2657.17,78402.64,0.033891,4.192988,0.012857,96.610867,0
1433,"LG 65"" UHD Display Rev.2",Audio/Visual Equipment,0.3411,2,5.57,7,329,16304.52,72852.66,0.223801,1.899927,0.204286,77.61987,0
1434,"Samsung 55"" Smart TV Rev.3",Audio/Visual Equipment,0.1257,0,9.73,7,716,17455.75,56010.18,0.311653,1.223061,0.0,68.834683,1
1435,"Samsung 55"" Smart TV Rev.4",Audio/Visual Equipment,0.163,0,5.34,7,116,2245.24,28909.77,0.077664,0.87042,0.237143,92.233629,0
1436,"LG 65"" UHD Display",Audio/Visual Equipment,0.1801,3,5.38,7,428,13270.97,54662.92,0.242778,0.968938,0.231429,75.722171,0
1437,JBL PartyBox 310 S/N-2437,Audio/Visual Equipment,0.9074,2,3.24,7,535,9838.63,40772.57,0.241305,2.939976,0.537143,75.869488,1
1438,JBL PartyBox 310 S/N-2438,Audio/Visual Equipment,0.6871,3,3.2,7,731,4987.02,59466.73,0.083862,2.19872,0.542857,91.613765,0
1439,Sony Alpha A6400 Rev.8,Audio/Visual Equipment,0.7445,3,3.57,7,138,5791.11,53047.7,0.109168,2.657865,0.49,89.083202,0
1440,Bose L1 Pro16 #1440,Audio/Visual Equipment,0.1124,3,1.9,7,319,9493.45,20687.48,0.458898,0.21356,0.728571,54.110167,0
1441,Sony Alpha A6400,Audio/Visual Equipment,0.1381,2,4.76,7,608,3689.26,33948.73,0.108672,0.657356,0.32,89.132848,0
1442,JBL PartyBox 310 Rev.2,Audio/Visual Equipment,0.6348,3,2.6,7,281,12064.81,44531.7,0.270926,1.65048,0.628571,72.907367,0
1443,Bose L1 Pro16 #1443,Audio/Visual Equipment,0.425,0,6.31,7,554,7503.51,60912.79,0.123184,2.68175,0.098571,87.681553,1
1444,Sony Alpha A6400 Rev.4,Audio/Visual Equipment,0.3104,0,7.3,7,104,4743.59,25423.33,0.186584,2.26592,0.0,81.341587,1
1445,Bose L1 Pro16 Rev.5,Audio/Visual Equipment,0.3078,3,6.01,7,630,15895.62,43111.21,0.368712,1.849878,0.141429,63.128801,0
1446,Sony Alpha A6400 #1446,Audio/Visual Equipment,0.2513,3,2.66,7,629,2048.07,34651.47,0.059105,0.668458,0.62,94.089515,0
1447,Panasonic HC-V770 Rev.7,Audio/Visual Equipment,0.8832,0,3.51,7,523,17743.05,31537.29,0.562605,3.100032,0.498571,43.739459,1
1448,"LG 65"" UHD Display Rev.8",Audio/Visual Equipment,0.7568,0,3.31,7,402,10490.4,49778.4,0.210742,2.505008,0.527143,78.925799,0
1449,Panasonic HC-V770 #1449,Audio/Visual Equipment,0.3448,0,8.3,7,619,8389.85,69437.12,0.120827,2.86184,0.0,87.917342,1
1450,"LG 65"" UHD Display Rev.1",Audio/Visual Equipment,0.7116,3,8.25,7,573,19018.82,86875.21,0.218921,5.8707,0.0,78.107886,1
1451,"Samsung 55"" Smart TV S/N-2451",Audio/Visual Equipment,0.8868,2,1.62,7,182,6509.7,68656.98,0.094815,1.436616,0.768571,90.518517,1
1452,"LG 65"" UHD Display S/N-2452",Audio/Visual Equipment,0.4444,2,3.72,7,195,15873.41,79876.06,0.198726,1.653168,0.468571,80.12745,0
1453,Canon EOS R50 S/N-2453,Audio/Visual Equipment,0.4611,1,0.6,7,5,15457.31,32530.39,0.475165,0.27666,0.914286,52.483478,1
1454,"Samsung 55"" Smart TV S/N-2454",Audio/Visual Equipment,0.5176,0,9.02,7,279,18398.73,42991.61,0.427961,4.668752,0.0,57.203906,1
1455,Canon EOS R50,Audio/Visual Equipment,0.705,0,9.76,7,58,9169.29,64917.18,0.141246,6.8808,0.0,85.875403,1
1456,Bose L1 Pro16,Audio/Visual Equipment,0.638,1,9.77,7,484,18696.35,80422.97,0.232475,6.23326,0.0,76.752475,1
1457,"Samsung 55"" Smart TV Rev.8",Audio/Visual Equipment,0.1925,2,8.82,7,134,2519.07,22673.55,0.111102,1.69785,0.0,88.88983,1
1458,JBL PartyBox 310 #1458,Audio/Visual Equipment,0.7108,0,4.62,7,557,4149.68,78384.51,0.05294,3.283896,0.34,94.705995,0
1459,Sony Alpha A6400 S/N-2459,Audio/Visual Equipment,0.675,3,3.59,7,726,15274.17,65857.37,0.231928,2.42325,0.487143,76.807197,1
1460,Sony Alpha A6400 #1460,Audio/Visual Equipment,0.8291,2,4.25,7,66,18929.81,56143.83,0.337166,3.523675,0.392857,66.283365,0
1461,"LG 65"" UHD Display #1461",Audio/Visual Equipment,0.3062,0,4.62,7,517,3511.44,71026.99,0.049438,1.414644,0.34,95.056189,0
1462,JBL PartyBox 310 Rev.4,Audio/Visual Equipment,0.3394,1,9.25,7,120,17158.23,64470.98,0.266139,3.13945,0.0,73.386119,1
1463,Sony Alpha A6400,Audio/Visual Equipment,0.4806,0,5.77,7,92,14533.26,59772.13,0.243144,2.773062,0.175714,75.685558,0
1464,Bose L1 Pro16 S/N-2464,Audio/Visual Equipment,0.7631,2,9.48,7,222,12640.67,32996.12,0.383096,7.234188,0.0,61.690435,1
1465,Bose L1 Pro16 #1465,Audio/Visual Equipment,0.3362,2,9.27,7,195,17789.57,52224.44,0.340637,3.116574,0.0,65.936313,1
1466,Sony Alpha A6400 #1466,Audio/Visual Equipment,0.3094,1,3.17,7,423,8827.59,41734.09,0.21152,0.980798,0.547143,78.848011,0
1467,"LG 65"" UHD Display S/N-2467",Audio/Visual Equipment,0.2912,1,9.61,7,94,5586.04,39095.96,0.14288,2.798432,0.0,85.711976,1
1468,"Samsung 55"" Smart TV Rev.1",Audio/Visual Equipment,0.4682,2,6.47,7,174,8279.47,60508.73,0.136831,3.029254,0.075714,86.3169,1
1469,Panasonic HC-V770 S/N-2469,Audio/Visual Equipment,0.4535,2,9.74,7,698,12236.8,30899.3,0.396022,4.41709,0.0,60.397808,1
1470,Canon EOS R50 #1470,Audio/Visual Equipment,0.8218,2,5.19,7,92,14593.77,34521.29,0.422747,4.265142,0.258571,57.725305,0
1471,"LG 65"" UHD Display #1471",Audio/Visual Equipment,0.1572,2,0.79,7,190,10418.39,38074.97,0.273628,0.124188,0.887143,72.637168,0
1472,Bose L1 Pro16,Audio/Visual Equipment,0.6622,3,5.74,7,330,7813.84,52707.28,0.14825,3.801028,0.18,85.175027,0
1473,"Samsung 55"" Smart TV #1473",Audio/Visual Equipment,0.4419,0,0.57,7,663,17647.92,64063.05,0.275477,0.251883,0.918571,72.452264,0
1474,"LG 65"" UHD Display Rev.7",Audio/Visual Equipment,0.2231,0,4.84,7,631,7512.96,83920.42,0.089525,1.079804,0.308571,91.047519,0
1475,Bose L1 Pro16 Rev.8,Audio/Visual Equipment,0.7227,2,2.77,7,494,10524.3,71166.84,0.147882,2.001879,0.604286,85.211792,0
1476,"Samsung 55"" Smart TV Rev.0",Audio/Visual Equipment,0.7598,3,8.66,7,519,19473.78,41012.13,0.47483,6.579868,0.0,52.517024,1
1477,JBL PartyBox 310 #1477,Audio/Visual Equipment,0.6016,0,5.87,7,170,6848.5,49812.6,0.137485,3.531392,0.161429,86.251471,0
1478,"Samsung 55"" Smart TV S/N-2478",Audio/Visual Equipment,0.667,2,1.8,7,55,12223.79,86604.57,0.141145,1.2006,0.742857,85.885514,0
1479,Sony Alpha A6400 #1479,Audio/Visual Equipment,0.4183,1,3.72,7,674,4546.3,75500.44,0.060216,1.556076,0.468571,93.978446,0
1480,Bose L1 Pro16 #1480,Audio/Visual Equipment,0.2697,0,1.25,7,92,7423.08,81806.83,0.090739,0.337125,0.821429,90.926088,0
1481,"LG 65"" UHD Display Rev.5",Audio/Visual Equipment,0.0546,0,7.71,7,102,11996.27,30789.66,0.38962,0.420966,0.0,61.037991,1
1482,"Samsung 55"" Smart TV Rev.6",Audio/Visual Equipment,0.8232,2,6.72,7,781,18430.99,68914.58,0.267447,5.531904,0.04,73.255311,1
1483,Bose L1 Pro16 Rev.7,Audio/Visual Equipment,0.7691,3,1.74,7,690,15734.8,28995.17,0.54267,1.338234,0.751429,45.733031,0
1484,Sony Alpha A6400 #1484,Audio/Visual Equipment,0.673,3,3.73,7,27,11614.07,61785.72,0.187973,2.51029,0.467143,81.202663,0
1485,"LG 65"" UHD Display",Audio/Visual Equipment,0.8156,2,3.66,7,769,8644.39,73749.07,0.117214,2.985096,0.477143,88.278645,0
1486,"LG 65"" UHD Display #1486",Audio/Visual Equipment,0.2464,1,2.25,7,347,4485.44,65190.41,0.068805,0.5544,0.678571,93.119479,0
1487,Sony Alpha A6400 #1487,Audio/Visual Equipment,0.8138,0,4.1,7,431,7129.35,49799.79,0.14316,3.33658,0.414286,85.683976,0
1488,"Samsung 55"" Smart TV Rev.3",Audio/Visual Equipment,0.7998,0,1.49,7,750,11312.27,47875.13,0.236287,1.191702,0.787143,76.371302,0
1489,"Samsung 55"" Smart TV Rev.4",Audio/Visual Equipment,0.5845,1,3.47,7,465,2220.04,76248.52,0.029116,2.028215,0.504286,97.088416,0
1490,Bose L1 Pro16,Audio/Visual Equipment,0.1007,1,4.43,7,759,14063.51,65767.21,0.213838,0.446101,0.367143,78.616228,0
1491,Panasonic HC-V770 S/N-2491,Audio/Visual Equipment,0.3967,1,4.69,7,343,16443.53,62254.52,0.264134,1.860523,0.33,73.586609,0
1492,Sony Alpha A6400,Audio/Visual Equipment,0.7564,3,4.44,7,81,5219.11,27817.05,0.187623,3.358416,0.365714,81.23773,1
1493,Panasonic HC-V770 Rev.8,Audio/Visual Equipment,0.2338,3,5.99,7,745,18815.19,43598.1,0.43156,1.400462,0.144286,56.844014,0
1494,Canon EOS R50 S/N-2494,Audio/Visual Equipment,0.8571,1,0.87,7,51,10365.74,50442.16,0.205498,0.745677,0.875714,79.450246,1
1495,JBL PartyBox 310 S/N-2495,Audio/Visual Equipment,0.8118,1,3.25,7,183,8074.31,37662.88,0.214384,2.63835,0.535714,78.561624,1
1496,"Samsung 55"" Smart TV Rev.2",Audio/Visual Equipment,0.0831,0,3.27,7,749,10041.86,49194.22,0.204127,0.271737,0.532857,79.587317,0
1497,JBL PartyBox 310 S/N-2497,Audio/Visual Equipment,0.7259,2,1.38,7,441,3512.84,37403.87,0.093916,1.001742,0.802857,90.608351,0
1498,Panasonic HC-V770 Rev.4,Audio/Visual Equipment,0.8178,3,2.77,7,750,14401.86,88029.69,0.163602,2.265306,0.604286,83.63977,0
1499,"LG 65"" UHD Display",Audio/Visual Equipment,0.6167,2,0.86,7,103,7878.59,22844.87,0.344873,0.530362,0.877143,65.512651,0
1500,JBL PartyBox 310,Audio/Visual Equipment,0.4227,0,3.31,7,764,13461.34,43644.09,0.308434,1.399137,0.527143,69.156557,0
